sensor_type,event_timestamp_ns,elapsed_realtime_ns,wall_time_ms,x,y,z,accuracy
android.sensor.gyroscope,511449407454841,511449414251296,1773454773733,0.0021380268,1.527162E-4,0.0021380268,3
android.sensor.accelerometer,511449410921924,511449418711556,1773454773737,0.0634098,-0.19262223,9.982258,3
android.sensor.gyroscope,511449412205726,511449418884317,1773454773738,-0.003970621,0.0050396346,-0.0015271619,3
android.sensor.gyroscope,511449416956612,511449423615879,1773454773742,0.0033597562,-0.007177661,9.162972E-4,3
android.sensor.gyroscope,511449421707497,511449428619473,1773454773747,0.010690134,-0.012064579,-3.054324E-4,3
android.sensor.accelerometer,511449420423695,511449428805879,1773454773747,0.26919255,-0.12323037,9.81476,3
android.sensor.gyroscope,511449426458383,511449433154004,1773454773752,0.004581486,0.0025961753,-0.0027488915,3
android.sensor.accelerometer,511449429925466,511449437652234,1773454773756,0.24047868,0.16390835,9.503694,3
android.sensor.gyroscope,511449431209268,511449437829577,1773454773756,-0.008857539,0.008704823,-0.0015271619,3
android.sensor.gyroscope,511449435960154,511449442560150,1773454773761,-0.00763581,0.003817905,-3.054324E-4,3
android.sensor.gyroscope,511449440711039,511449447940723,1773454773767,0.0021380268,-0.0035124724,9.162972E-4,3
android.sensor.accelerometer,511449439427237,511449448120931,1773454773767,0.16869399,-0.0035892338,10.290932,3
android.sensor.gyroscope,511449445461924,511449451855879,1773454773770,0.0070249448,-0.002290743,9.162972E-4,3
android.sensor.gyroscope,511449450212810,511449456898536,1773454773776,9.162972E-4,0.0025961753,0.0021380268,3
android.sensor.accelerometer,511449448929008,511449457074629,1773454773776,0.16630118,0.041874398,9.635299,3
android.sensor.gyroscope,511449454963695,511449461509838,1773454773780,-0.003970621,0.003817905,0.0021380268,3
android.sensor.gyroscope,511449459714581,511449470038744,1773454773789,-3.054324E-4,1.527162E-4,0.0021380268,3
android.sensor.accelerometer,511449458430779,511449470282077,1773454773789,-0.07537391,-0.21415763,9.927223,3
android.sensor.gyroscope,511449464465466,511449471078223,1773454773790,9.162972E-4,-0.002290743,9.162972E-4,3
android.sensor.accelerometer,511449467932549,511449475895931,1773454773795,-0.0011964113,-0.22372891,9.642477,3
android.sensor.gyroscope,511449469216351,511449476062077,1773454773795,-0.003970621,0.0025961753,9.162972E-4,3
android.sensor.gyroscope,511449473967185,511449480339161,1773454773799,-0.0051923506,0.0025961753,-0.0015271619,3
android.sensor.gyroscope,511449478718070,511449485317754,1773454773804,9.162972E-4,-0.002290743,-0.0015271619,3
android.sensor.accelerometer,511449477434268,511449485479473,1773454773804,-0.029910283,-0.21894327,10.219148,3
android.sensor.gyroscope,511449483468956,511449490821869,1773454773809,0.0070249448,-0.0059559317,-0.0015271619,3
android.sensor.gyroscope,511449488219841,511449494961556,1773454773814,0.004581486,-0.0035124724,-3.054324E-4,3
android.sensor.accelerometer,511449486936039,511449495136661,1773454773814,0.18544376,0.08255238,9.714262,3
android.sensor.gyroscope,511449492970726,511449499333379,1773454773818,-3.054324E-4,0.0013744457,-3.054324E-4,3
android.sensor.accelerometer,511449496437810,511449505484161,1773454773824,0.18544376,0.06580263,9.783653,3
android.sensor.gyroscope,511449497721612,511449505683067,1773454773824,-0.0015271619,0.0013744457,9.162972E-4,3
android.sensor.gyroscope,511449502472497,511449508836348,1773454773827,9.162972E-4,0.0025961753,0.0021380268,3
android.sensor.gyroscope,511449507223383,511449513862442,1773454773833,-0.0015271619,0.0025961753,9.162972E-4,3
android.sensor.accelerometer,511449505939581,511449514027494,1773454773833,0.1591227,0.02751746,9.826724,3
android.sensor.gyroscope,511449511974268,511449518412442,1773454773837,-0.0015271619,0.0025961753,0.0021380268,3
android.sensor.gyroscope,511449516725154,511449524018171,1773454773843,-0.0015271619,0.0013744457,9.162972E-4,3
android.sensor.accelerometer,511449515441351,511449524177858,1773454773843,0.07776674,-0.12083755,9.927223,3
android.sensor.gyroscope,511449521476039,511449528137598,1773454773847,9.162972E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511449526226924,511449532696036,1773454773851,9.162972E-4,-0.002290743,-0.0015271619,3
android.sensor.accelerometer,511449524943122,511449532836661,1773454773851,0.03708875,-0.13998012,9.8219385,3
android.sensor.gyroscope,511449530977810,511449537634161,1773454773856,-0.0015271619,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511449535728695,511449542365567,1773454773861,-0.0027488915,0.0013744457,-0.0015271619,3
android.sensor.accelerometer,511449534444893,511449542529317,1773454773861,0.02751746,-0.16151553,9.802796,3
android.sensor.gyroscope,511449540479581,511449547687181,1773454773866,-0.0015271619,0.0013744457,-3.054324E-4,3
android.sensor.gyroscope,511449545230466,511449551843900,1773454773870,0.0021380268,-0.0010690134,-3.054324E-4,3
android.sensor.accelerometer,511449543946664,511449552122494,1773454773871,0.01794617,-0.12083755,10.0349,3
android.sensor.gyroscope,511449549981351,511449557170202,1773454773876,0.0033597562,-0.0010690134,-0.0015271619,3
android.sensor.accelerometer,511449553448383,511449561866869,1773454773881,0.12323037,-0.0035892338,9.843474,3
android.sensor.gyroscope,511449554732185,511449562030671,1773454773881,0.0033597562,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511449559483070,511449568667077,1773454773887,0.0021380268,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511449564233956,511449570858327,1773454773889,9.162972E-4,-0.0010690134,0.0021380268,3
android.sensor.accelerometer,511449562950154,511449571043223,1773454773890,0.1471586,0.0035892338,9.752547,3
android.sensor.gyroscope,511449568984841,511449575363431,1773454773894,-0.0015271619,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511449573735726,511449580421817,1773454773899,-0.0027488915,0.0025961753,0.0033597562,3
android.sensor.accelerometer,511449572451924,511449580607077,1773454773899,0.1471586,-0.07776674,9.802796,3
android.sensor.gyroscope,511449578486612,511449584873379,1773454773904,-0.0015271619,0.0013744457,-3.054324E-4,3
android.sensor.gyroscope,511449583237497,511449589759733,1773454773908,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511449581953695,511449590056244,1773454773909,0.101694964,-0.12323037,9.991829,3
android.sensor.gyroscope,511449587988383,511449594465150,1773454773913,0.0021380268,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511449591455466,511449599344369,1773454773918,0.111266255,-0.07776674,9.824331,3
android.sensor.gyroscope,511449592739268,511449599703015,1773454773918,0.0021380268,1.527162E-4,-0.0027488915,3
android.sensor.gyroscope,511449597490154,511449604254525,1773454773923,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511449602241039,511449608601400,1773454773927,-0.0015271619,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511449600957237,511449608769525,1773454773927,0.09212367,-0.0634098,9.833903,3
android.sensor.gyroscope,511449606991924,511449613415671,1773454773932,-3.054324E-4,0.0013744457,9.162972E-4,3
android.sensor.gyroscope,511449611742810,511449618432442,1773454773937,-3.054324E-4,1.527162E-4,-0.0015271619,3
android.sensor.accelerometer,511449610459008,511449618652129,1773454773937,0.0634098,-0.07537391,9.865009,3
android.sensor.gyroscope,511449616493695,511449623288640,1773454773942,-0.0015271619,1.527162E-4,0.0021380268,3
android.sensor.accelerometer,511449619960779,511449628234265,1773454773947,0.04426722,-0.08973085,9.891331,3
android.sensor.gyroscope,511449621244581,511449628486921,1773454773947,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511449625995466,511449637855202,1773454773957,9.162972E-4,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511449629462549,511449638314265,1773454773957,0.101694964,-0.09212367,9.824331,3
android.sensor.gyroscope,511449630746351,511449638584161,1773454773957,9.162972E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511449635497237,511449642909265,1773454773962,-0.0015271619,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511449640248070,511449647923744,1773454773967,-0.0015271619,1.527162E-4,0.0021380268,3
android.sensor.accelerometer,511449638964268,511449648295671,1773454773967,0.106480606,-0.06819545,9.850653,3
android.sensor.gyroscope,511449644998956,511449652174890,1773454773971,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511449648466039,511449657050306,1773454773976,0.09451649,-0.07058827,9.915258,3
android.sensor.gyroscope,511449649749841,511449657381244,1773454773976,9.162972E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511449654500726,511449661632233,1773454773980,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511449659251612,511449670870723,1773454773990,9.162972E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511449657967810,511449671277077,1773454773990,0.16151553,-0.032303106,9.853045,3
android.sensor.gyroscope,511449664002497,511449671460723,1773454773990,9.162972E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511449668753383,511449675312911,1773454773994,9.162972E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511449667469581,511449675531765,1773454773994,0.104087785,-0.010767702,9.81476,3
android.sensor.gyroscope,511449673504268,511449680066192,1773454773999,-0.0015271619,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511449678255154,511449684760827,1773454774003,-0.0015271619,0.0013744457,-3.054324E-4,3
android.sensor.accelerometer,511449676971351,511449684941556,1773454774004,0.05383851,-0.03708875,9.841082,3
android.sensor.gyroscope,511449683006039,511449691098952,1773454774010,-0.0015271619,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511449687756924,511449694907858,1773454774014,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511449686473122,511449695075254,1773454774014,0.03708875,-0.08973085,9.92483,3
android.sensor.gyroscope,511449692507810,511449699250411,1773454774018,-3.054324E-4,-0.002290743,0.0021380268,3
android.sensor.accelerometer,511449695974893,511449704101869,1773454774023,0.051445685,-0.07776674,9.855438,3
android.sensor.gyroscope,511449697258695,511449704445411,1773454774023,9.162972E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511449702009581,511449708796504,1773454774027,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511449706760466,511449713968692,1773454774033,-3.054324E-4,1.527162E-4,-0.0015271619,3
android.sensor.accelerometer,511449705476664,511449714281869,1773454774033,0.07058827,-0.08255238,9.843474,3
android.sensor.gyroscope,511449711511351,511449720573692,1773454774039,9.162972E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511449716262237,511449722865515,1773454774042,-0.0015271619,-0.002290743,-0.0015271619,3
android.sensor.accelerometer,511449714978435,511449723123119,1773454774042,0.12083755,-0.05623133,9.850653,3
android.sensor.gyroscope,511449721013122,511449728979421,1773454774048,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511449725763956,511449732349108,1773454774051,-3.054324E-4,-0.0010690134,-3.054324E-4,3
android.sensor.accelerometer,511449724480154,511449732472650,1773454774051,0.11844472,-0.04426722,9.869795,3
android.sensor.gyroscope,511449730514841,511449736945983,1773454774056,-3.054324E-4,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511449735265726,511449742037806,1773454774061,9.162972E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511449733981924,511449742301817,1773454774061,0.12562318,-0.02751746,9.83151,3
android.sensor.gyroscope,511449740016612,511449748311504,1773454774067,-0.0015271619,0.0013744457,-3.054324E-4,3
android.sensor.gyroscope,511449744767497,511449751900202,1773454774071,-0.0015271619,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511449743483695,511449752307025,1773454774071,0.08015956,-0.06580263,9.869795,3
android.sensor.gyroscope,511449749518383,511449756388692,1773454774075,-0.0015271619,0.0013744457,9.162972E-4,3
android.sensor.gyroscope,511449754269268,511449761281817,1773454774080,9.162972E-4,0.0013744457,9.162972E-4,3
android.sensor.accelerometer,511449752985466,511449761680254,1773454774080,0.05623133,-0.12083755,9.898509,3
android.sensor.gyroscope,511449759020154,511449765710150,1773454774084,9.162972E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511449763771039,511449770618015,1773454774089,9.162972E-4,-0.0010690134,0.0021380268,3
android.sensor.accelerometer,511449762487237,511449770900046,1773454774090,0.07776674,-0.13040884,9.841082,3
android.sensor.gyroscope,511449768521924,511449775369056,1773454774094,9.162972E-4,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511449773272810,511449782118848,1773454774101,9.162972E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511449771989008,511449782248327,1773454774101,0.10887343,-0.07537391,9.838689,3
android.sensor.gyroscope,511449778023695,511449785105775,1773454774104,-0.0015271619,1.527162E-4,-3.054324E-4,3
android.sensor.gyroscope,511449782774581,511449792082910,1773454774111,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511449781490779,511449792692546,1773454774111,0.11844472,-0.0634098,9.867402,3
android.sensor.gyroscope,511449787525466,511449794310306,1773454774113,-0.0015271619,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511449792276299,511449800820150,1773454774119,-3.054324E-4,1.527162E-4,0.0021380268,3
android.sensor.accelerometer,511449790992497,511449801204317,1773454774120,0.1160519,-0.032303106,9.900902,3
android.sensor.gyroscope,511449797027185,511449809069056,1773454774128,0.0021380268,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511449801778070,511449809595046,1773454774128,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511449800494268,511449809728379,1773454774128,0.12083755,-0.04426722,9.836296,3
android.sensor.gyroscope,511449806528956,511449813188952,1773454774132,-3.054324E-4,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511449811279841,511449817826452,1773454774136,9.162972E-4,0.0013744457,-0.0015271619,3
android.sensor.accelerometer,511449809996039,511449817997546,1773454774137,0.09212367,-0.08733802,9.841082,3
android.sensor.gyroscope,511449816030726,511449822782285,1773454774141,-3.054324E-4,-0.0010690134,0.0021380268,3
android.sensor.accelerometer,511449819497810,511449828296400,1773454774147,0.08733802,-0.106480606,9.865009,3
android.sensor.gyroscope,511449820781612,511449829170410,1773454774148,-0.0015271619,-0.0010690134,-3.054324E-4,3
android.sensor.gyroscope,511449825532497,511449832211608,1773454774151,9.162972E-4,0.0013744457,-3.054324E-4,3
android.sensor.gyroscope,511449830283383,511449837106817,1773454774156,0.0021380268,0.0013744457,-0.0015271619,3
android.sensor.accelerometer,511449828999581,511449837276713,1773454774156,0.06580263,-0.09451649,9.865009,3
android.sensor.gyroscope,511449835034268,511449841811713,1773454774160,0.0021380268,1.527162E-4,9.162972E-4,3
android.sensor.gyroscope,511449839785154,511449848344369,1773454774167,-3.054324E-4,1.527162E-4,0.0021380268,3
android.sensor.accelerometer,511449838501351,511449848534317,1773454774167,0.058624156,-0.051445685,9.838689,3
android.sensor.gyroscope,511449844536039,511449851143379,1773454774170,-0.0015271619,-0.0010690134,9.162972E-4,3
android.sensor.gyroscope,511449849286924,511449856186504,1773454774175,-0.0015271619,1.527162E-4,9.162972E-4,3
android.sensor.accelerometer,511449848003122,511449856368483,1773454774175,0.06580263,-0.05623133,9.84826,3
android.sensor.gyroscope,511449854037810,511449861671973,1773454774180,-3.054324E-4,0.0013744457,9.162972E-4,3
android.sensor.gyroscope,511449858788695,511449865788900,1773454774184,-3.054324E-4,1.527162E-4,0.0021380268,3
android.sensor.accelerometer,511449857504893,511449865931869,1773454774185,0.07776674,-0.08255238,9.915258,3
android.sensor.gyroscope,511449863539581,511449871651869,1773454774190,9.162972E-4,-0.0010690134,9.162972E-4,3
android.sensor.accelerometer,511449867006612,511449875388848,1773454774194,0.14476576,0.008374879,9.630513,3
android.sensor.gyroscope,511449868290414,511449875849056,1773454774194,9.162972E-4,-0.0010690134,0.0021380268,3
android.sensor.gyroscope,511449873041299,511449879908015,1773454774199,-0.008857539,0.0050396346,-3.054324E-4,3
android.sensor.gyroscope,511449877792185,511449884726817,1773454774203,0.004581486,-0.0035124724,-3.054324E-4,3
android.sensor.accelerometer,511449876508383,511449884982129,1773454774204,-0.032303106,-0.16390835,10.197612,3
android.sensor.gyroscope,511449882543070,511449888773952,1773454774207,0.011911863,-0.0059559317,-3.054324E-4,3
android.sensor.gyroscope,511449887293956,511449894161035,1773454774213,-0.008857539,0.009926553,-3.054324E-4,3
android.sensor.accelerometer,511449886010154,511449894454056,1773454774213,0.22851457,0.10887343,9.613763,3
android.sensor.gyroscope,511449892044841,511449898830046,1773454774217,-0.0051923506,0.003817905,-3.054324E-4,3
android.sensor.gyroscope,511449896795726,511449903873067,1773454774223,0.0033597562,-0.0059559317,0.0021380268,3
android.sensor.accelerometer,511449895511924,511449904040619,1773454774223,0.022731815,-0.18783657,10.056436,3
android.sensor.gyroscope,511449901546612,511449908001973,1773454774227,0.0058032153,0.0013744457,9.162972E-4,3
android.sensor.accelerometer,511449905013695,511449914955983,1773454774234,0.041874398,-0.06819545,9.709476,3
android.sensor.accelerometer,511449914515466,511449923083535,1773454774242,0.12562318,-0.106480606,9.912866,3
android.sensor.accelerometer,511449924017237,511449932068900,1773454774251,0.13519448,-0.039481573,9.764511,3
android.sensor.gyroscope,511449918089529,511449932370671,1773454774251,-0.0,-4.581486E-4,9.162972E-4,3
android.sensor.accelerometer,511449933519008,511449941983535,1773454774261,0.12323037,-0.13998012,10.030114,3
android.sensor.gyroscope,511449937093018,511449951211765,1773454774270,3.054324E-4,-4.581486E-4,-6.108648E-4,3
android.sensor.accelerometer,511449943020726,511449951552337,1773454774270,0.18305093,-0.046660043,9.73819,3
android.sensor.accelerometer,511449952522497,511449960537494,1773454774279,0.08255238,-0.06580263,9.915258,3
android.sensor.gyroscope,511449956096560,511449970107233,1773454774289,-9.162972E-4,4.581486E-4,-3.054324E-4,3
android.sensor.accelerometer,511449962024268,511449970302910,1773454774289,0.09212367,-0.034695927,9.742975,3
android.sensor.accelerometer,511449971526039,511449979737285,1773454774298,0.025124637,-0.14476576,9.977472,3
android.sensor.gyroscope,511449975100101,511449988949265,1773454774308,-3.054324E-4,-4.581486E-4,3.054324E-4,3
android.sensor.accelerometer,511449981027810,511449989113379,1773454774308,0.09930214,-0.06819545,9.783653,3
android.sensor.accelerometer,511449990529581,511449998243379,1773454774317,0.07298109,-0.07776674,9.857831,3
android.sensor.gyroscope,511449994103591,511450007769629,1773454774326,-0.0,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511450000031299,511450008172233,1773454774327,0.09212367,-0.020338992,9.867402,3
android.sensor.accelerometer,511450009533070,511450017551712,1773454774336,0.13040884,-0.03708875,9.88176,3
android.sensor.accelerometer,511450019034841,511450028033483,1773454774347,0.106480606,-0.022731815,9.8219385,3
android.sensor.gyroscope,511450013107133,511450028198379,1773454774347,-0.0,-4.581486E-4,6.108648E-4,3
android.sensor.accelerometer,511450028536612,511450036279525,1773454774355,0.08015956,-0.06819545,9.826724,3
android.sensor.gyroscope,511450032110674,511450047694212,1773454774366,-6.108648E-4,7.6358096E-4,6.108648E-4,3
android.sensor.accelerometer,511450038038383,511450047869733,1773454774367,0.06580263,-0.08973085,9.912866,3
android.sensor.accelerometer,511450047540154,511450055271296,1773454774374,0.08733802,-0.096909314,9.872188,3
android.sensor.accelerometer,511450057041924,511450064921973,1773454774384,0.09451649,-0.061016977,9.84826,3
android.sensor.gyroscope,511450051114216,511450065098796,1773454774384,9.162972E-4,4.581486E-4,0.0,3
android.sensor.accelerometer,511450066543695,511450074373535,1773454774393,0.08255238,-0.09212367,9.862617,3
android.sensor.gyroscope,511450070117706,511450083919525,1773454774403,-0.0,-1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511450076045414,511450084085879,1773454774403,0.11844472,-0.05383851,9.869795,3
android.sensor.accelerometer,511450085547185,511450093268848,1773454774412,0.11844472,-0.046660043,9.819546,3
android.sensor.accelerometer,511450095048956,511450102932598,1773454774422,0.101694964,-0.07776674,9.855438,3
android.sensor.gyroscope,511450089121247,511450103115827,1773454774422,-3.054324E-4,1.527162E-4,0.0,3
android.sensor.accelerometer,511450104550726,511450112877025,1773454774432,0.07058827,-0.11844472,9.888938,3
android.sensor.gyroscope,511450108124789,511450122056192,1773454774441,-0.0,4.581486E-4,3.054324E-4,3
android.sensor.accelerometer,511450114052497,511450122254681,1773454774441,0.0849452,-0.101694964,9.872188,3
android.sensor.accelerometer,511450123554268,511450131804160,1773454774450,0.09212367,-0.06580263,9.81476,3
android.sensor.gyroscope,511450127128279,511450140721765,1773454774459,-0.0,-1.527162E-4,3.054324E-4,3
android.sensor.accelerometer,511450133055987,511450141032285,1773454774460,0.09451649,-0.0634098,9.84826,3
android.sensor.accelerometer,511450142557758,511450150385671,1773454774469,0.101694964,-0.06580263,9.891331,3
android.sensor.gyroscope,511450146131820,511450160012181,1773454774479,6.108648E-4,1.527162E-4,0.0,3
android.sensor.accelerometer,511450152059529,511450160170567,1773454774479,0.101694964,-0.041874398,9.845867,3
android.sensor.accelerometer,511450161561299,511450169665567,1773454774488,0.104087785,-0.08015956,9.843474,3
android.sensor.gyroscope,511450165135362,511450179010619,1773454774498,-6.108648E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511450171063070,511450179213483,1773454774498,0.07537391,-0.07058827,9.860224,3
android.sensor.accelerometer,511450180564841,511450188396660,1773454774507,0.09212367,-0.05383851,9.87458,3
android.sensor.gyroscope,511450184138851,511450197902858,1773454774517,3.054324E-4,1.527162E-4,-6.108648E-4,3
android.sensor.accelerometer,511450190066560,511450198078692,1773454774517,0.07537391,-0.046660043,9.845867,3
android.sensor.accelerometer,511450199568331,511450207576973,1773454774526,0.07537391,-0.05623133,9.853045,3
android.sensor.gyroscope,511450203142393,511450217215254,1773454774536,-0.0,-1.527162E-4,3.054324E-4,3
android.sensor.accelerometer,511450209070101,511450217422910,1773454774536,0.06580263,-0.05623133,9.867402,3
android.sensor.accelerometer,511450218571872,511450227914473,1773454774547,0.08733802,-0.08255238,9.855438,3
android.sensor.accelerometer,511450228073643,511450235957181,1773454774555,0.11365908,-0.0634098,9.819546,3
android.sensor.gyroscope,511450222145935,511450236163952,1773454774555,-0.0,-1.527162E-4,0.0,3
android.sensor.accelerometer,511450237575362,511450245699785,1773454774564,0.12083755,-0.0634098,9.853045,3
android.sensor.accelerometer,511450247077133,511450254758848,1773454774573,0.111266255,-0.08973085,9.867402,3
android.sensor.gyroscope,511450241149424,511450254939681,1773454774574,-9.162972E-4,1.527162E-4,3.054324E-4,3
android.sensor.accelerometer,511450256578904,511450264458639,1773454774583,0.09451649,-0.07058827,9.853045,3
android.sensor.gyroscope,511450260152966,511450273863587,1773454774593,-3.054324E-4,-4.581486E-4,0.0015271619,3
android.sensor.accelerometer,511450266080674,511450274041452,1773454774593,0.061016977,-0.07776674,9.845867,3
android.sensor.accelerometer,511450275582445,511450283235723,1773454774602,0.09451649,-0.08733802,9.855438,3
android.sensor.gyroscope,511450279156508,511450292806296,1773454774611,-3.054324E-4,1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511450285084216,511450293004785,1773454774612,0.08973085,-0.08015956,9.867402,3
android.sensor.accelerometer,511450294585935,511450302614317,1773454774621,0.08733802,-0.051445685,9.843474,3
android.sensor.gyroscope,511450298159997,511450311860358,1773454774631,-6.108648E-4,4.581486E-4,0.0,3
android.sensor.accelerometer,511450304087706,511450312071348,1773454774631,0.111266255,-0.046660043,9.853045,3
android.sensor.accelerometer,511450313589476,511450321646504,1773454774640,0.08973085,-0.0849452,9.860224,3
android.sensor.gyroscope,511450317163539,511450330813327,1773454774649,-0.0,-4.581486E-4,6.108648E-4,3
android.sensor.accelerometer,511450323091247,511450331000046,1773454774650,0.101694964,-0.09451649,9.845867,3
android.sensor.accelerometer,511450332592966,511450340860462,1773454774660,0.096909314,-0.08015956,9.845867,3
android.sensor.gyroscope,511450336167081,511450349678067,1773454774668,-3.054324E-4,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511450342094789,511450350043744,1773454774669,0.07776674,-0.0634098,9.87458,3
android.sensor.accelerometer,511450351596508,511450359525410,1773454774678,0.08733802,-0.0849452,9.869795,3
android.sensor.accelerometer,511450361098279,511450369113171,1773454774688,0.0849452,-0.061016977,9.857831,3
android.sensor.gyroscope,511450355170570,511450369311608,1773454774688,-0.0,-4.581486E-4,9.162972E-4,3
android.sensor.accelerometer,511450370600049,511450378881139,1773454774698,0.08015956,-0.04426722,9.845867,3
android.sensor.gyroscope,511450374174112,511450387963692,1773454774707,-6.108648E-4,-1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511450380101820,511450388119317,1773454774707,0.08973085,-0.07058827,9.88176,3
android.sensor.accelerometer,511450389603539,511450397566921,1773454774716,0.096909314,-0.034695927,9.795618,3
android.sensor.gyroscope,511450393177601,511450407341296,1773454774726,-6.108648E-4,4.581486E-4,0.0,3
android.sensor.accelerometer,511450399105310,511450407560046,1773454774726,0.05383851,-0.1160519,10.0014,3
android.sensor.accelerometer,511450408607081,511450416381296,1773454774735,0.12562318,-0.010767702,9.711869,3
android.sensor.gyroscope,511450412181143,511450427185046,1773454774746,6.108648E-4,-1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511450418108851,511450427575254,1773454774746,0.049052864,-0.12562318,9.929616,3
android.sensor.accelerometer,511450427610622,511450435251712,1773454774754,0.11844472,-0.06580263,9.829117,3
android.sensor.gyroscope,511450431184633,511450444907962,1773454774764,9.162972E-4,-1.527162E-4,0.0,3
android.sensor.accelerometer,511450437112341,511450445063119,1773454774764,0.10887343,-0.061016977,9.865009,3
android.sensor.accelerometer,511450446614112,511450454259316,1773454774773,0.106480606,-0.0634098,9.802796,3
android.sensor.gyroscope,511450450188174,511450463724941,1773454774782,-0.0012217296,1.527162E-4,6.108648E-4,3
android.sensor.accelerometer,511450456115883,511450464121400,1773454774783,0.101694964,-0.09212367,9.92483,3
android.sensor.accelerometer,511450465619945,511450473619264,1773454774792,0.12083755,-0.07298109,9.853045,3
android.sensor.gyroscope,511450469191716,511450482796087,1773454774801,6.108648E-4,-1.527162E-4,-3.054324E-4,3
android.sensor.accelerometer,511450475119424,511450483308639,1773454774802,0.07537391,-0.07058827,9.857831,3
android.sensor.accelerometer,511450484621143,511450492675202,1773454774811,0.09930214,-0.07776674,9.845867,3
android.sensor.gyroscope,511450488195206,511450501965254,1773454774821,-0.0,4.581486E-4,0.0,3
android.sensor.accelerometer,511450494122914,511450502216087,1773454774821,0.08015956,-0.07776674,9.903295,3
android.sensor.accelerometer,511450503624685,511450511553223,1773454774830,0.09930214,-0.034695927,9.824331,3
android.sensor.gyroscope,511450507198747,511450520810410,1773454774839,6.108648E-4,0.0010690134,6.108648E-4,3
android.sensor.accelerometer,511450513126456,511450520948691,1773454774840,0.09451649,-0.051445685,9.853045,3
android.sensor.accelerometer,511450522628174,511450530316869,1773454774849,0.08733802,-0.0634098,9.860224,3
android.sensor.gyroscope,511450526202237,511450539781244,1773454774858,-9.162972E-4,7.6358096E-4,9.162972E-4,3
android.sensor.accelerometer,511450532129945,511450539927389,1773454774859,0.106480606,-0.051445685,9.853045,3
android.sensor.accelerometer,511450541631716,511450549302494,1773454774868,0.09451649,-0.04426722,9.84826,3
android.sensor.accelerometer,511450551133487,511450558929577,1773454774878,0.08255238,-0.07776674,9.845867,3
android.sensor.gyroscope,511450545205779,511450559097181,1773454774878,-0.0,-4.581486E-4,-3.054324E-4,3
android.sensor.accelerometer,511450560635258,511450568432233,1773454774887,0.07537391,-0.049052864,9.855438,3
android.sensor.accelerometer,511450570136976,511450577890931,1773454774897,0.06580263,-0.07537391,9.860224,3
android.sensor.gyroscope,511450564209268,511450578035306,1773454774897,6.108648E-4,4.581486E-4,-3.054324E-4,3
